"ide_entrada","ide_portaria","des_portaria","tim_entrada","data_entrada","hora_minuto_entrada","ide_destino","desdestinoGenerico"
2063235,8,Anexo IV - G,2025-10-28 14:40:07.843,28/10/2025,"14:40",,BANHEIRO
2063236,4,Anexo IV - A,2025-10-28 14:40:20.323,28/10/2025,"14:40",25,Restaurante SENAC
2063237,2,Anexo II - A,2025-10-28 14:40:24.290,28/10/2025,"14:40",9,Plenário 9
2063226,8,Anexo IV - G,2025-10-28 14:38:44.593,28/10/2025,"14:38",,Dep. Marangoni- Anexo: 4 Gabinete: 609
2063227,2,Anexo II - A,2025-10-28 14:38:46.667,28/10/2025,"14:38",,CVT
2063228,2,Anexo II - A,2025-10-28 14:38:49.907,28/10/2025,"14:38",11,Plenário 11
2063229,4,Anexo IV - A,2025-10-28 14:38:52.313,28/10/2025,"14:38",,Dep. Antonio Andrade- Anexo: 4 Gabinete: 540
2063230,4,Anexo IV - A,2025-10-28 14:39:19.237,28/10/2025,"14:39",,Dep. Antonio Andrade- Anexo: 4 Gabinete: 540
2063231,2,Anexo II - A,2025-10-28 14:39:19.723,28/10/2025,"14:39",1,Plenário 1
2063220,2,Anexo II - A,2025-10-28 14:37:44.563,28/10/2025,"14:37",5,Plenário 5
2063221,4,Anexo IV - A,2025-10-28 14:38:04.167,28/10/2025,"14:38",,Dep. Fernando Monteiro- Anexo: 4 Gabinete: 243
2063222,2,Anexo II - A,2025-10-28 14:38:04.457,28/10/2025,"14:38",8,Plenário 8
2063223,2,Anexo II - A,2025-10-28 14:38:13.803,28/10/2025,"14:38",13,Plenário 13
2063224,2,Anexo II - A,2025-10-28 14:38:25.967,28/10/2025,"14:38",18,Auditório Nereu Ramos
2063225,2,Anexo II - A,2025-10-28 14:38:38.797,28/10/2025,"14:38",1,Plenário 1
2063214,4,Anexo IV - A,2025-10-28 14:37:07.577,28/10/2025,"14:37",,Dep. Ricardo Abrão- Anexo: 4 Gabinete: 507
2063215,2,Anexo II - A,2025-10-28 14:37:07.663,28/10/2025,"14:37",12,Plenário 12
2063216,2,Anexo II - A,2025-10-28 14:37:19.397,28/10/2025,"14:37",7,Plenário 7
2063217,3,Anexo III,2025-10-28 14:37:20.133,28/10/2025,"14:37",10,Plenário 10
2063218,5,Chapelaria,2025-10-28 14:37:32.100,28/10/2025,"14:37",,lideraça do pp
2063219,2,Anexo II - A,2025-10-28 14:37:34.883,28/10/2025,"14:37",19,Biblioteca - CEDI
2063208,4,Anexo IV - A,2025-10-28 14:35:57.807,28/10/2025,"14:35",,senac 
2063209,2,Anexo II - A,2025-10-28 14:36:07.020,28/10/2025,"14:36",,Comissão de minas e e
2063210,2,Anexo II - A,2025-10-28 14:36:09.287,28/10/2025,"14:36",17,Plenário 17
2063211,4,Anexo IV - A,2025-10-28 14:36:11.323,28/10/2025,"14:36",,Dep. Afonso Hamm- Anexo: 4 Gabinete: 604
2063212,2,Anexo II - A,2025-10-28 14:36:20.243,28/10/2025,"14:36",3,Plenário 3
2063213,2,Anexo II - A,2025-10-28 14:37:05.770,28/10/2025,"14:37",,Comissão de Saúde
2063202,8,Anexo IV - G,2025-10-28 14:35:19.613,28/10/2025,"14:35",,BANHEIRO
2063203,4,Anexo IV - A,2025-10-28 14:35:25.907,28/10/2025,"14:35",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063204,4,Anexo IV - A,2025-10-28 14:35:39.160,28/10/2025,"14:35",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063205,4,Anexo IV - A,2025-10-28 14:35:39.390,28/10/2025,"14:35",,Dep. Afonso Hamm- Anexo: 4 Gabinete: 604
2063206,4,Anexo IV - A,2025-10-28 14:35:42.647,28/10/2025,"14:35",,LIDERANÇA - PP
2063207,4,Anexo IV - A,2025-10-28 14:35:55.623,28/10/2025,"14:35",,Dep. Cabo Gilberto Silva- Anexo: 4 Gabinete: 350
2063196,2,Anexo II - A,2025-10-28 14:34:00.740,28/10/2025,"14:34",,Dep. Rodrigo Rollemberg- Anexo: 4 Gabinete: 542
2063197,2,Anexo II - A,2025-10-28 14:34:04.863,28/10/2025,"14:34",18,Auditório Nereu Ramos
2063198,3,Anexo III,2025-10-28 14:34:37.470,28/10/2025,"14:34",,Dep. Raimundo Santos- Anexo: 3 Gabinete: 787
2063199,8,Anexo IV - G,2025-10-28 14:34:40.193,28/10/2025,"14:34",24,Caixa Econômica
2063200,4,Anexo IV - A,2025-10-28 14:34:54.190,28/10/2025,"14:34",,Dep. Ana Paula Lima- Anexo: 4 Gabinete: 206
2063201,4,Anexo IV - A,2025-10-28 14:34:54.690,28/10/2025,"14:34",,Dep. Ana Paula Lima- Anexo: 4 Gabinete: 206
2063190,4,Anexo IV - A,2025-10-28 14:33:36.493,28/10/2025,"14:33",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2063191,4,Anexo IV - A,2025-10-28 14:33:40.567,28/10/2025,"14:33",25,Restaurante SENAC
2063192,3,Anexo III,2025-10-28 14:33:42.883,28/10/2025,"14:33",,COMISSÃO DO TRABALHO 
2063193,2,Anexo II - A,2025-10-28 14:33:48.640,28/10/2025,"14:33",,liderança do pl
2063194,4,Anexo IV - A,2025-10-28 14:33:57.970,28/10/2025,"14:33",25,Restaurante SENAC
2063195,2,Anexo II - A,2025-10-28 14:33:59.297,28/10/2025,"14:33",,Dep. Rodrigo Rollemberg- Anexo: 4 Gabinete: 542
2063184,4,Anexo IV - A,2025-10-28 14:32:28.513,28/10/2025,"14:32",,Dep. Nicoletti- Anexo: 4 Gabinete: 746
2063185,4,Anexo IV - A,2025-10-28 14:33:09.127,28/10/2025,"14:33",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2063186,4,Anexo IV - A,2025-10-28 14:33:12.150,28/10/2025,"14:33",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2063187,4,Anexo IV - A,2025-10-28 14:33:15.120,28/10/2025,"14:33",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2063188,4,Anexo IV - A,2025-10-28 14:33:17.570,28/10/2025,"14:33",,Dep. Airton Faleiro- Anexo: 4 Gabinete: 327
2063189,2,Anexo II - A,2025-10-28 14:33:27.047,28/10/2025,"14:33",7,Plenário 7
2063178,2,Anexo II - A,2025-10-28 14:31:37.947,28/10/2025,"14:31",18,Auditório Nereu Ramos
2063179,2,Anexo II - A,2025-10-28 14:31:38.253,28/10/2025,"14:31",,CFT
2063180,2,Anexo II - A,2025-10-28 14:31:39.027,28/10/2025,"14:31",,Sala: 111
2063181,2,Anexo II - A,2025-10-28 14:31:39.380,28/10/2025,"14:31",,COMISSOES
2063182,4,Anexo IV - A,2025-10-28 14:31:42.877,28/10/2025,"14:31",,Dep. Lêda Borges- Anexo: 4 Gabinete: 742
2063183,3,Anexo III,2025-10-28 14:31:59.283,28/10/2025,"14:31",,Dep. Talíria Petrone- Anexo: 3 Gabinete: 193
2063171,4,Anexo IV - A,2025-10-28 14:30:27.623,28/10/2025,"14:30",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063172,4,Anexo IV - A,2025-10-28 14:30:30.650,28/10/2025,"14:30",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063173,2,Anexo II - A,2025-10-28 14:30:35.633,28/10/2025,"14:30",19,Biblioteca - CEDI
2063174,2,Anexo II - A,2025-10-28 14:30:49.413,28/10/2025,"14:30",,CDH
2063176,4,Anexo IV - A,2025-10-28 14:30:57.080,28/10/2025,"14:30",,Dep. Lêda Borges- Anexo: 4 Gabinete: 742
2063177,4,Anexo IV - A,2025-10-28 14:31:06.917,28/10/2025,"14:31",,Dep. Erika Kokay- Anexo: 4 Gabinete: 203
2063165,2,Anexo II - A,2025-10-28 14:29:33.553,28/10/2025,"14:29",,Dep. Laura Carneiro- Anexo: 4 Gabinete: 210
2063166,2,Anexo II - A,2025-10-28 14:29:36.490,28/10/2025,"14:29",,Dep. Max Lemos- Anexo: 4 Gabinete: 429
2063167,2,Anexo II - A,2025-10-28 14:30:05.090,28/10/2025,"14:30",,CDH
2063168,4,Anexo IV - A,2025-10-28 14:30:09.523,28/10/2025,"14:30",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063169,4,Anexo IV - A,2025-10-28 14:30:19.677,28/10/2025,"14:30",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063170,2,Anexo II - A,2025-10-28 14:30:20.763,28/10/2025,"14:30",,COMISSOES
2063158,4,Anexo IV - A,2025-10-28 14:28:38.697,28/10/2025,"14:28",,Dep. Carlos Zarattini- Anexo: 4 Gabinete: 808
2063159,2,Anexo II - A,2025-10-28 14:28:47.003,28/10/2025,"14:28",18,Auditório Nereu Ramos
2063160,4,Anexo IV - A,2025-10-28 14:28:52.113,28/10/2025,"14:28",,Dep. Alencar Santana- Anexo: 4 Gabinete: 256
2063161,4,Anexo IV - A,2025-10-28 14:28:52.900,28/10/2025,"14:28",,Dep. Pompeo de Mattos- Anexo: 4 Gabinete: 704
2063162,8,Anexo IV - G,2025-10-28 14:28:54.343,28/10/2025,"14:28",,Dep. Filipe Martins- Anexo: 4 Gabinete: 517
2063163,2,Anexo II - A,2025-10-28 14:28:58.467,28/10/2025,"14:28",,liderança do pl
2063152,2,Anexo II - A,2025-10-28 14:27:15.450,28/10/2025,"14:27",30,Visitação
2063153,2,Anexo II - A,2025-10-28 14:27:24.937,28/10/2025,"14:27",18,Auditório Nereu Ramos
2063154,3,Anexo III,2025-10-28 14:27:24.943,28/10/2025,"14:27",,Dep. Delegado Caveira- Anexo: 3 Gabinete: 775
2063155,2,Anexo II - A,2025-10-28 14:27:43.270,28/10/2025,"14:27",,COMISSOES
2063156,1,Anexo I,2025-10-28 14:27:58.270,28/10/2025,"14:27",,Detec 1902
2063157,4,Anexo IV - A,2025-10-28 14:28:34.953,28/10/2025,"14:28",,Dep. Jonas Donizette- Anexo: 4 Gabinete: 716
2063145,4,Anexo IV - A,2025-10-28 14:26:21.563,28/10/2025,"14:26",,Dep. Luiz Gastão- Anexo: 4 Gabinete: 709
2063147,2,Anexo II - A,2025-10-28 14:26:31.070,28/10/2025,"14:26",19,Biblioteca - CEDI
2063148,4,Anexo IV - A,2025-10-28 14:26:35.293,28/10/2025,"14:26",,Dep. Luiz Gastão- Anexo: 4 Gabinete: 709
2063149,4,Anexo IV - A,2025-10-28 14:26:47.727,28/10/2025,"14:26",,Dep. Juliana Cardoso- Anexo: 4 Gabinete: 411
2063150,3,Anexo III,2025-10-28 14:27:10.007,28/10/2025,"14:27",,Dep. Doutor Luizinho- Anexo: 3 Gabinete: 577
2063151,4,Anexo IV - A,2025-10-28 14:27:13.357,28/10/2025,"14:27",,Dep. General Pazuello- Anexo: 4 Gabinete: 919
2063139,2,Anexo II - A,2025-10-28 14:25:05.700,28/10/2025,"14:25",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063140,4,Anexo IV - A,2025-10-28 14:25:08.150,28/10/2025,"14:25",,Dep. Newton Cardoso Jr- Anexo: 4 Gabinete: 932
2063141,2,Anexo II - A,2025-10-28 14:25:11.397,28/10/2025,"14:25",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063142,4,Anexo IV - A,2025-10-28 14:25:30.340,28/10/2025,"14:25",,Dep. Luciano Amaral- Anexo: 4 Gabinete: 409
2063143,2,Anexo II - A,2025-10-28 14:26:12.017,28/10/2025,"14:26",19,Biblioteca - CEDI
2063144,4,Anexo IV - A,2025-10-28 14:26:19.197,28/10/2025,"14:26",,Dep. Luiz Gastão- Anexo: 4 Gabinete: 709
2063133,4,Anexo IV - A,2025-10-28 14:23:17.180,28/10/2025,"14:23",,Dep. Gilberto Abramo- Anexo: 4 Gabinete: 601
2063134,3,Anexo III,2025-10-28 14:23:18.897,28/10/2025,"14:23",66,DAS
2063135,3,Anexo III,2025-10-28 14:23:23.600,28/10/2025,"14:23",,restaurante
2063136,4,Anexo IV - A,2025-10-28 14:23:45.510,28/10/2025,"14:23",,Dep. Nikolas Ferreira- Anexo: 4 Gabinete: 743
2063137,4,Anexo IV - A,2025-10-28 14:24:07.920,28/10/2025,"14:24",,Dep. Danilo Forte- Anexo: 4 Gabinete: 219
2063138,4,Anexo IV - A,2025-10-28 14:24:12.783,28/10/2025,"14:24",,Dep. Danilo Forte- Anexo: 4 Gabinete: 219
2063127,8,Anexo IV - G,2025-10-28 14:22:47.380,28/10/2025,"14:22",,Dep. Gustavo Gayer- Anexo: 4 Gabinete: 737
2063128,4,Anexo IV - A,2025-10-28 14:22:56.840,28/10/2025,"14:22",,Dep. General Pazuello- Anexo: 4 Gabinete: 919
2063129,4,Anexo IV - A,2025-10-28 14:22:57.453,28/10/2025,"14:22",,Dep. Juscelino Filho- Anexo: 4 Gabinete: 222
2063130,4,Anexo IV - A,2025-10-28 14:23:07.060,28/10/2025,"14:23",,"334"
2063131,4,Anexo IV - A,2025-10-28 14:23:10.957,28/10/2025,"14:23",,Dep. Gilberto Abramo- Anexo: 4 Gabinete: 601
2063132,4,Anexo IV - A,2025-10-28 14:23:14.477,28/10/2025,"14:23",,Dep. Gilberto Abramo- Anexo: 4 Gabinete: 601
2063121,8,Anexo IV - G,2025-10-28 14:22:02.627,28/10/2025,"14:22",,Dep. Ana Paula Lima- Anexo: 4 Gabinete: 206
2063122,4,Anexo IV - A,2025-10-28 14:22:17.793,28/10/2025,"14:22",,Dep. Zé Trovão- Anexo: 4 Gabinete: 921
2063123,3,Anexo III,2025-10-28 14:22:19.870,28/10/2025,"14:22",,Dep. Talíria Petrone- Anexo: 3 Gabinete: 193
2063124,4,Anexo IV - A,2025-10-28 14:22:25.703,28/10/2025,"14:22",,Dep. Sargento Portugal- Anexo: 4 Gabinete: 527
2063125,4,Anexo IV - A,2025-10-28 14:22:34.953,28/10/2025,"14:22",,Dep. Joaquim Passarinho- Anexo: 4 Gabinete: 334
2063126,4,Anexo IV - A,2025-10-28 14:22:39.823,28/10/2025,"14:22",,Dep. Saulo Pedroso- Anexo: 4 Gabinete: 820
2063115,4,Anexo IV - A,2025-10-28 14:21:48.757,28/10/2025,"14:21",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063116,4,Anexo IV - A,2025-10-28 14:21:50.453,28/10/2025,"14:21",,Dep. Zé Trovão- Anexo: 4 Gabinete: 921
2063117,4,Anexo IV - A,2025-10-28 14:21:53.777,28/10/2025,"14:21",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063118,2,Anexo II - A,2025-10-28 14:21:54.653,28/10/2025,"14:21",4,Plenário 4
2063119,4,Anexo IV - A,2025-10-28 14:21:59.763,28/10/2025,"14:21",,Dep. Zé Trovão- Anexo: 4 Gabinete: 921
2063120,3,Anexo III,2025-10-28 14:22:00.463,28/10/2025,"14:22",,DEPOL
2063109,8,Anexo IV - G,2025-10-28 14:20:45.447,28/10/2025,"14:20",,Dep. Tabata Amaral- Anexo: 4 Gabinete: 848
2063110,4,Anexo IV - A,2025-10-28 14:21:11.063,28/10/2025,"14:21",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063111,4,Anexo IV - A,2025-10-28 14:21:16.133,28/10/2025,"14:21",25,Restaurante SENAC
2063112,4,Anexo IV - A,2025-10-28 14:21:28.183,28/10/2025,"14:21",,Dep. Lêda Borges- Anexo: 4 Gabinete: 742
2063113,4,Anexo IV - A,2025-10-28 14:21:45.350,28/10/2025,"14:21",,Dep. Lêda Borges- Anexo: 4 Gabinete: 742
2063114,4,Anexo IV - A,2025-10-28 14:21:47.853,28/10/2025,"14:21",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063103,2,Anexo II - A,2025-10-28 14:20:14.687,28/10/2025,"14:20",5,Plenário 5
2063104,4,Anexo IV - A,2025-10-28 14:20:19.820,28/10/2025,"14:20",,Dep. Reginaldo Lopes- Anexo: 4 Gabinete: 426
2063105,4,Anexo IV - A,2025-10-28 14:20:20.870,28/10/2025,"14:20",25,Restaurante SENAC
2063106,4,Anexo IV - A,2025-10-28 14:20:23.370,28/10/2025,"14:20",,Dep. Erika Hilton- Anexo: 4 Gabinete: 636
2063107,4,Anexo IV - A,2025-10-28 14:20:24.220,28/10/2025,"14:20",,Dep. Lêda Borges- Anexo: 4 Gabinete: 742
2063108,3,Anexo III,2025-10-28 14:20:38.957,28/10/2025,"14:20",,OUVIDORIA PARLAMENTAR
2063097,4,Anexo IV - A,2025-10-28 14:19:32.187,28/10/2025,"14:19",,Dep. Dr. Fernando Máximo- Anexo: 4 Gabinete: 813
2063098,3,Anexo III,2025-10-28 14:19:32.253,28/10/2025,"14:19",29,Salão Verde
2063099,2,Anexo II - A,2025-10-28 14:19:34.963,28/10/2025,"14:19",6,Plenário 6
2063100,4,Anexo IV - A,2025-10-28 14:19:34.997,28/10/2025,"14:19",,Dep. Greyce Elias- Anexo: 4 Gabinete: 340
2063101,4,Anexo IV - A,2025-10-28 14:19:52.663,28/10/2025,"14:19",,Dep. Rafael Prudente- Anexo: 4 Gabinete: 260
2063102,8,Anexo IV - G,2025-10-28 14:20:12.987,28/10/2025,"14:20",,BANHEIRO
2063091,2,Anexo II - A,2025-10-28 14:19:00.313,28/10/2025,"14:19",13,Plenário 13
2063092,4,Anexo IV - A,2025-10-28 14:19:00.840,28/10/2025,"14:19",,Dep. Josimar Maranhãozinho- Anexo: 4 Gabinete: 715
2063093,4,Anexo IV - A,2025-10-28 14:19:05.800,28/10/2025,"14:19",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063094,4,Anexo IV - A,2025-10-28 14:19:16.487,28/10/2025,"14:19",,Liderança Podemos
2063095,4,Anexo IV - A,2025-10-28 14:19:19.233,28/10/2025,"14:19",27,Plenário Ulysses Guimarães
2063096,4,Anexo IV - A,2025-10-28 14:19:20.533,28/10/2025,"14:19",,BANHEIRO
2063085,4,Anexo IV - A,2025-10-28 14:18:17.167,28/10/2025,"14:18",,Dep. Pezenti- Anexo: 4 Gabinete: 801
2063086,4,Anexo IV - A,2025-10-28 14:18:17.847,28/10/2025,"14:18",,Dep. Pezenti- Anexo: 4 Gabinete: 801
2063087,4,Anexo IV - A,2025-10-28 14:18:38.427,28/10/2025,"14:18",,Dep. Paulo Litro- Anexo: 4 Gabinete: 612
2063088,4,Anexo IV - A,2025-10-28 14:18:55.307,28/10/2025,"14:18",,Sala: 522
2063089,4,Anexo IV - A,2025-10-28 14:18:56.610,28/10/2025,"14:18",,Dep. Jadyel Alencar- Anexo: 4 Gabinete: 519
2063090,4,Anexo IV - A,2025-10-28 14:18:58.637,28/10/2025,"14:18",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063079,4,Anexo IV - A,2025-10-28 14:17:38.113,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063080,4,Anexo IV - A,2025-10-28 14:17:56.457,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063081,4,Anexo IV - A,2025-10-28 14:18:02.253,28/10/2025,"14:18",,Dep. Celso Russomanno- Anexo: 4 Gabinete: 960
2063082,4,Anexo IV - A,2025-10-28 14:18:05.347,28/10/2025,"14:18",20,Restaurante
2063083,4,Anexo IV - A,2025-10-28 14:18:12.730,28/10/2025,"14:18",,Dep. Pezenti- Anexo: 4 Gabinete: 801
2063084,2,Anexo II - A,2025-10-28 14:18:16.027,28/10/2025,"14:18",,CT
2063073,4,Anexo IV - A,2025-10-28 14:17:11.170,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063074,2,Anexo II - A,2025-10-28 14:17:16.897,28/10/2025,"14:17",,COMISSOES
2063075,4,Anexo IV - A,2025-10-28 14:17:18.920,28/10/2025,"14:17",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063076,2,Anexo II - A,2025-10-28 14:17:23.093,28/10/2025,"14:17",14,Plenário 14
2063077,4,Anexo IV - A,2025-10-28 14:17:29.667,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063078,4,Anexo IV - A,2025-10-28 14:17:36.280,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063067,3,Anexo III,2025-10-28 14:16:35.787,28/10/2025,"14:16",,lid.pt
2063068,2,Anexo II - A,2025-10-28 14:16:45.897,28/10/2025,"14:16",13,Plenário 13
2063069,2,Anexo II - A,2025-10-28 14:16:48.387,28/10/2025,"14:16",,Dep. Emanuel Pinheiro Neto- Anexo: 3 Gabinete: 678
2063070,4,Anexo IV - A,2025-10-28 14:17:01.163,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063071,4,Anexo IV - A,2025-10-28 14:17:09.343,28/10/2025,"14:17",,Dep. Kiko Celeguim- Anexo: 4 Gabinete: 337
2063072,4,Anexo IV - A,2025-10-28 14:17:11.137,28/10/2025,"14:17",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063061,4,Anexo IV - A,2025-10-28 14:16:00.143,28/10/2025,"14:16",,Dep. Pedro Westphalen- Anexo: 4 Gabinete: 526
2063062,2,Anexo II - A,2025-10-28 14:16:13.703,28/10/2025,"14:16",12,Plenário 12
2063063,4,Anexo IV - A,2025-10-28 14:16:26.370,28/10/2025,"14:16",,Sala: 460
2063064,4,Anexo IV - A,2025-10-28 14:16:31.540,28/10/2025,"14:16",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063065,4,Anexo IV - A,2025-10-28 14:16:31.983,28/10/2025,"14:16",,Dep. Charles Fernandes- Anexo: 4 Gabinete: 638
2063066,3,Anexo III,2025-10-28 14:16:35.270,28/10/2025,"14:16",,Dep. Juarez Costa- Anexo: 3 Gabinete: 871
2063055,4,Anexo IV - A,2025-10-28 14:15:35.900,28/10/2025,"14:15",,Dep. Vander Loubet- Anexo: 4 Gabinete: 838
2063056,2,Anexo II - A,2025-10-28 14:15:36.177,28/10/2025,"14:15",11,Plenário 11
2063057,2,Anexo II - A,2025-10-28 14:15:43.487,28/10/2025,"14:15",2,Plenário 2
2063058,4,Anexo IV - A,2025-10-28 14:15:50.463,28/10/2025,"14:15",24,Caixa Econômica
2063059,3,Anexo III,2025-10-28 14:15:51.713,28/10/2025,"14:15",,Dep. Juarez Costa- Anexo: 3 Gabinete: 871
2063060,4,Anexo IV - A,2025-10-28 14:15:59.200,28/10/2025,"14:15",,Dep. Igor Timo- Anexo: 4 Gabinete: 726
2063049,4,Anexo IV - A,2025-10-28 14:15:13.837,28/10/2025,"14:15",20,Restaurante
2063050,4,Anexo IV - A,2025-10-28 14:15:14.537,28/10/2025,"14:15",,Dep. Dagoberto Nogueira- Anexo: 4 Gabinete: 522
2063051,4,Anexo IV - A,2025-10-28 14:15:23.717,28/10/2025,"14:15",23,Banco do Brasil
2063052,4,Anexo IV - A,2025-10-28 14:15:23.867,28/10/2025,"14:15",23,Banco do Brasil
2063053,3,Anexo III,2025-10-28 14:15:29.183,28/10/2025,"14:15",,Dep. Juarez Costa- Anexo: 3 Gabinete: 871
2063054,2,Anexo II - A,2025-10-28 14:15:32.497,28/10/2025,"14:15",,Dep. Lafayette de Andrada- Anexo: 4 Gabinete: 208
2063043,4,Anexo IV - A,2025-10-28 14:14:37.870,28/10/2025,"14:14",25,Restaurante SENAC
2063044,4,Anexo IV - A,2025-10-28 14:14:39.410,28/10/2025,"14:14",,Dep. Denise Pessôa- Anexo: 4 Gabinete: 832
2063045,2,Anexo II - A,2025-10-28 14:14:39.983,28/10/2025,"14:14",4,Plenário 4
2063046,2,Anexo II - A,2025-10-28 14:14:47.007,28/10/2025,"14:14",5,Plenário 5
2063047,4,Anexo IV - A,2025-10-28 14:14:49.080,28/10/2025,"14:14",,Dep. Aluisio Mendes- Anexo: 4 Gabinete: 931
2063048,4,Anexo IV - A,2025-10-28 14:14:50.037,28/10/2025,"14:14",,Dep. Alexandre Lindenmeyer- Anexo: 4 Gabinete: 452
2063037,3,Anexo III,2025-10-28 14:13:57.080,28/10/2025,"14:13",,Dep. Da Vitoria- Anexo: 3 Gabinete: 779
2063038,4,Anexo IV - A,2025-10-28 14:14:01.093,28/10/2025,"14:14",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063039,4,Anexo IV - A,2025-10-28 14:14:08.907,28/10/2025,"14:14",,Dep. Aécio Neves- Anexo: x Gabinete: 20
2063040,4,Anexo IV - A,2025-10-28 14:14:12.943,28/10/2025,"14:14",,Dep. Marcel van Hattem- Anexo: 4 Gabinete: 958
2063041,4,Anexo IV - A,2025-10-28 14:14:26.847,28/10/2025,"14:14",,Dep. Marcel van Hattem- Anexo: 4 Gabinete: 958
2063042,4,Anexo IV - A,2025-10-28 14:14:27.050,28/10/2025,"14:14",,Dep. Marcel van Hattem- Anexo: 4 Gabinete: 958
2063031,3,Anexo III,2025-10-28 14:13:35.080,28/10/2025,"14:13",,LIDERANÇA PT
2063032,4,Anexo IV - A,2025-10-28 14:13:37.137,28/10/2025,"14:13",,Dep. Aécio Neves- Anexo: x Gabinete: 20
2063033,4,Anexo IV - A,2025-10-28 14:13:49.423,28/10/2025,"14:13",,Dep. Aécio Neves- Anexo: x Gabinete: 20
2063034,3,Anexo III,2025-10-28 14:13:54.087,28/10/2025,"14:13",,Dep. Da Vitoria- Anexo: 3 Gabinete: 779
2063035,2,Anexo II - A,2025-10-28 14:13:54.413,28/10/2025,"14:13",4,Plenário 4
2063036,3,Anexo III,2025-10-28 14:13:56.687,28/10/2025,"14:13",,COMISSÃO DIREITOS HUM
2063025,4,Anexo IV - A,2025-10-28 14:13:06.423,28/10/2025,"14:13",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063026,4,Anexo IV - A,2025-10-28 14:13:07.200,28/10/2025,"14:13",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063027,4,Anexo IV - A,2025-10-28 14:13:13.283,28/10/2025,"14:13",,Dep. Igor Timo- Anexo: 4 Gabinete: 726
2063028,4,Anexo IV - A,2025-10-28 14:13:23.043,28/10/2025,"14:13",,Dep. Igor Timo- Anexo: 4 Gabinete: 726
2063029,2,Anexo II - A,2025-10-28 14:13:25.850,28/10/2025,"14:13",,CFT
2063030,4,Anexo IV - A,2025-10-28 14:13:25.977,28/10/2025,"14:13",,Dep. Paulinho da Força- Anexo: 4 Gabinete: 241
2063019,4,Anexo IV - A,2025-10-28 14:12:47.613,28/10/2025,"14:12",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063020,4,Anexo IV - A,2025-10-28 14:12:48.953,28/10/2025,"14:12",25,Restaurante SENAC
2063021,3,Anexo III,2025-10-28 14:12:56.617,28/10/2025,"14:12",6,Plenário 6
2063022,2,Anexo II - A,2025-10-28 14:12:57.103,28/10/2025,"14:12",,COMISSOES
2063023,5,Chapelaria,2025-10-28 14:13:00.000,28/10/2025,"14:13",40,Primeira Secretaria
2063024,2,Anexo II - A,2025-10-28 14:13:04.370,28/10/2025,"14:13",13,Plenário 13
2063013,3,Anexo III,2025-10-28 14:12:26.157,28/10/2025,"14:12",,CASP 
2063014,2,Anexo II - A,2025-10-28 14:12:26.803,28/10/2025,"14:12",9,Plenário 9
2063015,4,Anexo IV - A,2025-10-28 14:12:33.623,28/10/2025,"14:12",,Dep. Gilson Marques- Anexo: 4 Gabinete: 431
2063016,4,Anexo IV - A,2025-10-28 14:12:34.250,28/10/2025,"14:12",20,Restaurante
2063017,8,Anexo IV - G,2025-10-28 14:12:36.087,28/10/2025,"14:12",,Dep. Valmir Assunção- Anexo: 3 Gabinete: 887
2063018,2,Anexo II - A,2025-10-28 14:12:41.460,28/10/2025,"14:12",10,Plenário 10
